"id","school_year","district_name","enrollment_grades_k_12","total_susp","iss_b","oss_b","iss_w","oss_w","h","a","m","p","i","b_disp","w_disp","h_disp","a_disp","m_disp","p_disp","i_disp"
"1921",2013,"LA PLATA R-II",332,66,9,,57,,,,,,,4.53035336756267,0.907371678542092,,,,,
"1922",2013,"MACON CO. R-I",1354,211,,,150,51,,,10,,,,1.09495015525413,,,1.10732161048855,,
"1923",2013,"FREDERICKTOWN R-I",1885,313,,,299,14,,,,,,,1.04025798398003,,,,,
"1924",2013,"MARIES CO. R-I",496,30,,,30,,,,,,,,1.03114044132811,,,,,
"1925",2013,"MARIES CO. R-II",815,270,,,223,47,,,,,,,1.0136847440446,,,,,
"1926",2013,"PALMYRA R-I",1193,45,,,45,,,,,,,,1.0529640939244,,,,,
"1927",2013,"HANNIBAL 60",3537,163,8,22,71,62,,,,,,1.6432953549518,0.971023349096036,,,,,
"1928",2013,"NORTH MERCER CO. R-III",204,17,,,17,,,,,,,,1.03029054193282,,,,,
"1929",2013,"PRINCETON R-V",385,41,,,35,6,,,,,,,1.01584721657863,,,,,
"1930",2013,"ELDON R-I",1840,468,,,427,24,10,,,,7,,1.03332105262193,0.803290276974487,,,,3.47843371099185
"1931",2013,"SCHOOL OF THE OSAGE",1847,315,,,304,,11,,,,,,1.03217044393515,1.26524039567518,,,,
"1932",2013,"IBERIA R-V",729,66,,,66,,,,,,,,1.01812258195887,,,,,
"1933",2013,"EAST PRAIRIE R-II",1084,269,,,263,,6,,,,,,1.0430973725448,0.654100666092511,,,,
"1934",2013,"CHARLESTON R-I",1014,287,201,76,10,,,,,,,1.57345418067344,0.0937149154785177,,,,,
"1935",2013,"MONITEAU CO. R-I",1297,88,,,75,6,7,,,,,,1.08237834601899,0.629315304948216,,,,
"1936",2013,"CLARKSBURG C-2",80,6,,,,,6,,,,,,,16,,,,
"1937",2013,"MONROE CITY R-I",662,191,11,,166,6,,,8,,,0.705779694076583,1.05509497388333,,,0.956274355112482,,
"1938",2013,"HOLLIDAY C-2",61,7,,,7,,,,,,,,1.07020547945205,,,,,
"1939",2013,"MADISON C-3",233,10,,,10,,,,,,,,1.01750101750102,,,,,
"1940",2013,"PARIS R-II",427,25,,,25,,,,,,,,1.02155480641536,,,,,
"1941",2013,"WELLSVILLE MIDDLETOWN R-I",377,78,6,,72,,,,,,,3.62844702467344,0.966673916721042,,,,,
"1942",2013,"MONTGOMERY CO. R-II",1259,413,,,322,91,,,,,,,1.09098843552258,,,,,
"1943",2013,"MORGAN CO. R-I",614,402,,,343,59,,,,,,,1.04777870913663,,,,,
"1944",2013,"MORGAN CO. R-II",1377,529,13,,474,42,,,,,,1.7807731295033,1.02138778095587,,,,,
"1945",2013,"RISCO R-II",177,7,,,7,,,,,,,,1.07921433196633,,,,,
"1946",2013,"PORTAGEVILLE",728,9,,,9,,,,,,,,1.36593361562628,,,,,
"1947",2013,"GIDEON 37",275,28,,,28,,,,,,,,1.00361300682457,,,,,
"1948",2013,"NEW MADRID CO. R-I",1464,418,187,14,217,,,,,,,1.54717259980418,0.797448165869219,,,,,
"1949",2013,"DIAMOND R-IV",859,76,,,76,,,,,,,,1.08318890814558,,,,,
"1950",2013,"SENECA R-VII",1475,52,,,6,40,,,,,6,,1.16396761133603,,,,,0.62811440056949
"1951",2013,"NEOSHO R-V",4486,525,6,,397,104,6,,,,12,0.899887514060742,1.22769292973847,0.10465724751439,,,,0.772200772200772
"1952",2013,"WEST NODAWAY CO. R-I",235,99,,,99,,,,,,,,1.02176356391131,,,,,
"1953",2013,"NORTHEAST NODAWAY CO. R-V",213,49,,,49,,,,,,,,1.01430165331169,,,,,
"1954",2013,"NORTH NODAWAY CO. R-VI",232,6,,,6,,,,,,,,1.02207686017989,,,,,
"1955",2013,"MARYVILLE R-II",1382,60,,,35,25,,,,,,,1.05252078728555,,,,,
"1956",2013,"COUCH R-I",216,11,,,11,,,,,,,,1.04351455702807,,,,,
"1957",2013,"OREGON-HOWELL R-III",225,6,,,6,,,,,,,,1.07654214662504,,,,,
"1958",2013,"ALTON R-IV",729,180,,,149,31,,,,,,,1.03842159916926,,,,,
"1959",2013,"OSAGE CO. R-II",617,38,,,32,6,,,,,,,1.03177878662815,,,,,
"1960",2013,"OSAGE CO. R-III",780,136,,,129,7,,,,,,,1.00381449508131,,,,,
"1961",2013,"BAKERSFIELD R-IV",359,179,,,179,,,,,,,,1.02280863250486,,,,,
"1962",2013,"GAINESVILLE R-V",628,98,,,98,,,,,,,,1.01781170483461,,,,,
"1963",2013,"HAYTI R-II",800,469,197,180,92,,,,,,,1.14621125494323,0.664956091214629,,,,,
"1964",2013,"SOUTH PEMISCOT CO. R-V",658,114,48,,66,,,,,,,2.03702289104474,0.78225559846109,,,,,
"1965",2013,"CARUTHERSVILLE 18",1154,1902,1321,241,275,65,,,,,,1.62012388865413,0.377129115698776,,,,,
"1966",2013,"PERRY CO. 32",2331,829,,,668,152,9,,,,,,1.04660199602317,0.383620267084955,,,,
"1967",2013,"PETTIS CO. R-V",336,37,,,37,,,,,,,,1.00897992129957,,,,,
"1968",2013,"LA MONTE R-IV",371,9,,,9,,,,,,,,1.68634064080944,,,,,
"1969",2013,"SMITHTON R-VI",599,75,,,35,40,,,,,,,1.09301563012351,,,,,
"1970",2013,"SEDALIA 200",4715,787,84,12,509,115,59,,8,,,2.2300221376156,1.06929787057212,0.517379115246636,,0.216741668314806,,
"1971",2013,"ST. JAMES R-I",1696,561,,,531,24,,,6,,,,1.0666359168024,,,0.465008137642409,,
"1972",2013,"ROLLA 31",3988,868,41,,657,163,7,,,,,1.04041900972411,1.0721830221649,0.325182101977107,,,,
"1973",2013,"BOWLING GREEN R-I",1316,248,,,134,114,,,,,,,1.08225108225108,,,,,
"1974",2013,"PIKE CO. R-III",476,6,,,6,,,,,,,,1.06484932382068,,,,,
"1975",2013,"LOUISIANA R-II",724,63,,,48,7,,,8,,,,1.11867743851342,,,1.67084377610693,,
"1976",2013,"WEST PLATTE CO. R-II",585,164,,,145,19,,,,,,,1.06553010122536,,,,,
"1977",2013,"PLATTE CO. R-III",3715,475,118,6,280,27,16,8,20,,,2.93978188715031,0.817293613396161,0.473758235250574,0.895856662933931,1.63198694410445,,
"1978",2013,"PARK HILL",10446,1988,431,59,853,272,274,20,64,15,,2.36544024222108,0.792348602959116,1.50466115470113,0.319376576921849,0.768333149253516,0.644895011092194,
"1979",2013,"BOLIVAR R-I",2618,671,,,567,82,7,,15,,,,1.05590951392369,0.395158740911349,,0.657491014289471,,
"1980",2013,"FAIR PLAY R-II",377,17,,,17,,,,,,,,1.01347927434884,,,,,
"1981",2013,"HUMANSVILLE R-IV",346,143,,,143,,,,,,,,1.04843782763682,,,,,
"1982",2013,"MARION C. EARLY R-V",604,93,,,93,,,,,,,,1.04865771812081,,,,,
"1983",2013,"PLEASANT HOPE R-VI",893,67,,,67,,,,,,,,1.03476821192053,,,,,
"1984",2013,"WAYNESVILLE R-VI",6075,623,126,129,182,168,6,,12,,,2.17949835640183,0.961982453440049,0.0906856743840176,,0.279154162886454,,
"1985",2013,"DIXON R-I",1029,274,,,274,,,,,,,,1.07747010020472,,,,,
"1986",2013,"PUTNAM CO. R-I",712,116,,,116,,,,,,,,1.03487529752665,,,,,
"1987",2013,"RALLS CO. R-II",717,55,,,42,7,6,,,,,,0.935239440383257,12.987012987013,,,,
"1988",2013,"NORTHEAST RANDOLPH CO. R-IV",403,6,,,6,,,,,,,,1.00250626566416,,,,,
"1989",2013,"HIGBEE R-VIII",227,7,,,7,,,,,,,,1.0088781275222,,,,,
"1990",2013,"WESTRAN R-I",649,12,,,12,,,,,,,,1.05529759392149,,,,,
"1991",2013,"MOBERLY",2333,571,45,,443,56,,,27,,,1.16409315849516,1.04234903276694,,,0.835432227881158,,
"1992",2013,"LAWSON R-XIV",1217,174,,,152,22,,,,,,,1.02270402945388,,,,,
"1993",2013,"ORRICK R-XI",350,50,,,38,6,,,,,6,,0.913905909232527,,,,,7.01754385964912
"1994",2013,"RICHMOND R-XVI",1555,233,6,,194,33,,,,,,0.494262436878568,1.07902195928522,,,,,
"1995",2013,"SOUTHERN REYNOLDS CO. R-II",494,56,,,35,21,,,,,,,1.04220948410631,,,,,
"1996",2013,"BUNKER R-III",246,90,,,83,7,,,,,,,1.00816614578082,,,,,
"1997",2013,"DONIPHAN R-I",1505,178,,,45,133,,,,,,,1.02796052631579,,,,,
"1998",2013,"FT. ZUMWALT R-II",18625,2800,248,56,1786,629,42,,33,,6,1.9776216497528,1.02459016393443,0.393700787401575,,0.38265306122449,,0.93167701863354
"1999",2013,"FRANCIS HOWELL R-III",17144,2049,199,95,1127,622,,,6,,,1.99561372249158,1.00304008891443,,,0.209161263334031,,
"2000",2013,"WENTZVILLE R-IV",13659,2512,359,14,1847,249,21,,22,,,1.93342787951168,0.975900473050993,0.260432168581463,,0.74220015113894,,
"2001",2013,"ST. CHARLES R-VI",5072,1544,309,52,858,279,46,,,,,1.64422144975696,0.996210719332481,0.291799668109595,,,,
"2002",2013,"ORCHARD FARM R-V",1521,161,13,,135,6,7,,,,,1.36394158133289,1.00306539630687,1.12057373375168,,,,
"2003",2013,"APPLETON CITY R-II",303,6,,,6,,,,,,,,1.06689427077777,,,,,
"2004",2013,"LAKELAND R-III",406,23,,,23,,,,,,,,1.06564364876385,,,,,
"2005",2013,"OSCEOLA",477,85,,,78,7,,,,,,,1.05064089094348,,,,,
"2006",2013,"BISMARCK R-V",532,138,,,138,,,,,,,,1.03305785123967,,,,,
"2007",2013,"FARMINGTON R-VII",3792,1503,12,,1281,210,,,,,,0.332667997338656,1.05130984322157,,,,,
"2008",2013,"NORTH ST. FRANCOIS CO. R-I",3109,2573,26,,2240,291,16,,,,,0.66920105116042,1.03218955094657,0.437917047563265,,,,
"2009",2013,"CENTRAL R-III",1957,429,,,389,28,,,12,,,,1.02599532618532,,,1.48000148000148,,
"2010",2013,"WEST ST. FRANCOIS CO. R-IV",986,255,,,255,,,,,,,,1.0164667615369,,,,,
"2011",2013,"STE. GENEVIEVE CO. R-II",1866,701,,,680,,,,21,,,,1.01916662744873,,,1.46849039187715,,
"2012",2013,"FERGUSON-FLORISSANT R-II",11261,10904,6690,3533,416,63,9,,183,,10,1.19829480410558,0.308488998986044,0.0341068256095269,,0.37970208118238,,1.31013520595325
"2013",2013,"PATTONVILLE R-III",5563,897,383,235,203,70,6,,,,,2.1823351621867,0.554064857249147,0.0870958751393534,,,,
"2014",2013,"ROCKWOOD R-VI",22018,3173,1008,352,1353,406,39,8,7,,,4.32073035592652,0.691228122570976,0.495613187885689,0.0411300692167652,0.202395787854518,,
"2015",2013,"KIRKWOOD R-VII",5281,594,334,42,207,,,,11,,,4.45772276758192,0.45163925412759,,,0.523121992048546,,
"2016",2013,"LINDBERGH SCHOOLS",5874,515,36,53,226,169,13,,18,,,3.81491244990248,0.88813141646843,0.931465625335865,,1.69667263644076,,
"2017",2013,"MEHLVILLE R-IX",10679,1911,304,109,1111,361,6,11,9,,,2.57589053774989,0.934802599157662,0.103280178468148,0.174958924416154,0.184689260319512,,
"2018",2013,"PARKWAY C-2",17274,1455,472,318,441,195,12,,17,,,3.65134718534284,0.674141582451967,0.177746178457163,,0.289204178149774,,
"2019",2013,"AFFTON 101",2403,510,62,6,415,6,15,,6,,,1.80913613749435,1.03470819262777,0.625782227784731,,0.227998176014592,,
"2020",2013,"BAYLESS",1574,306,19,,179,108,,,,,,0.501142076416254,1.32286106732303,,,,,
"2021",2013,"BRENTWOOD",772,7,7,,,,,,,,,4.51467268623025,,,,,,
"2022",2013,"CLAYTON",2504,191,122,6,63,,,,,,,3.58564509396911,0.501814897211582,,,,,
"2023",2013,"HANCOCK PLACE",1476,697,180,6,434,52,,,25,,,1.54431691375737,0.995394763117552,,,0.55181547290586,,
"2024",2013,"JENNINGS",2508,2086,1281,805,,,,,,,,1.00847115772489,,,,,,
"2025",2013,"LADUE",3978,136,76,25,,25,,,10,,,4.74231838329201,0.289713994344783,,,1.66356135214267,,
"2026",2013,"MAPLEWOOD-RICHMOND HEIGHTS",1134,154,106,12,36,,,,,,,2.40726913676961,0.410332163886666,,,,,
"2027",2013,"NORMANDY",4153,3890,1560,2324,6,,,,,,,1.0296561653579,0.110172603745869,,,,,
"2028",2013,"RITENOUR",6188,3174,808,1300,345,485,207,,29,,,1.70250240393662,0.65935371896152,0.447000625800876,,0.222847219020394,,
"2029",2013,"RIVERVIEW GARDENS",5931,5676,894,4776,,,,6,,,,1.0313265719054,,,0.0895832586806178,,,
"2030",2013,"UNIVERSITY CITY",3016,2022,1051,957,14,,,,,,,1.20387460566812,0.0550822417213358,,,,,
"2031",2013,"VALLEY PARK",1014,70,35,,35,,,,,,,2.20458553791887,0.807363151945745,,,,,
"2032",2013,"WEBSTER GROVES",4368,698,290,121,224,55,,,8,,,3.14375448424834,0.538189668841673,,,0.538090049369762,,
"2033",2013,"SPECL. SCH. DST. ST. LOUIS CO.",3921,1919,1220,444,186,44,,,25,,,2.09752852147181,0.224110117188155,,,0.753041534758891,,
"2034",2013,"MALTA BEND R-V",85,44,14,,30,,,,,,,,0.752641772621903,,,,,
"2035",2013,"MARSHALL",2389,934,107,,611,93,123,,,,,1.14561027837259,1.11848541822299,0.662432841158299,,,,
"2036",2013,"SLATER",356,140,,,123,11,,,6,,,,1.06812058603153,,,1.01798439090601,,
"2037",2013,"SWEET SPRINGS R-VII",421,6,,,6,,,,,,,,1.0498687664042,,,,,
"2038",2013,"SCHUYLER CO. R-I",629,68,,,68,,,,,,,,1.02774922918808,,,,,
"2039",2013,"SCOTT CITY R-I",833,143,,,143,,,,,,,,1.0334849111203,,,,,
"2040",2013,"CHAFFEE R-II",625,70,,,70,,,,,,,,1.03648424543947,,,,,
"2041",2013,"SCOTT CO. R-IV",962,162,,,162,,,,,,,,1.02997219075085,,,,,
"2042",2013,"SCOTT CO. CENTRAL",319,126,64,,55,7,,,,,,2.02526518315992,0.697665521144892,,,,,
"2043",2013,"SIKESTON R-6",3481,2353,1084,241,796,162,64,,6,,,1.71471048181165,0.693003951496957,0.681687218471167,,0.0844349752183348,,
"2044",2013,"EMINENCE R-I",277,17,,,17,,,,,,,,1.00725221595488,,,,,
"2045",2013,"SHELBY CO. R-IV",761,66,,,66,,,,,,,,1.0539629005059,,,,,
"2046",2013,"RICHLAND R-I",247,6,,,6,,,,,,,,1.09289617486339,,,,,
"2047",2013,"BELL CITY R-II",206,10,,,10,,,,,,,,1.05097214923805,,,,,
"2048",2013,"PUXICO R-VIII",691,88,,,88,,,,,,,,1.02218133496882,,,,,
"2049",2013,"DEXTER R-XI",2081,54,,,54,,,,,,,,1.03018440300814,,,,,
"2050",2013,"GALENA R-II",513,156,,,128,14,,,14,,,,1.01297174522191,,,1.27839871429615,,
"2051",2013,"CRANE R-III",657,115,,,108,7,,,,,,,1.0250102501025,,,,,
"2052",2013,"REEDS SPRING R-IV",1913,659,6,,593,60,,,,,,0.86711467591589,1.07519020822795,,,,,
"2053",2013,"MILAN C-2",648,134,,,81,7,46,,,,,,1.11991203600008,0.889796739475252,,,,
"2054",2013,"NEWTOWN-HARRIS R-III",101,12,,,12,,,,,,,,1.18821292775665,,,,,
"2055",2013,"TANEYVILLE R-II",182,40,,,40,,,,,,,,1.02249488752556,,,,,
"2056",2013,"FORSYTH R-III",1161,495,,,438,39,12,,,,6,,1.01896622992108,0.741358539523677,,,,1.40944326990839
"2057",2013,"BRANSON R-IV",4540,1514,13,,1135,199,141,8,,,18,0.459172500512154,1.06530001611526,0.905061024220974,0.343117912470621,,,1.1431765064526
"2058",2013,"HOLLISTER R-V",1382,401,,,358,37,6,,,,,,1.09339261458962,0.279674645162794,,,,
"2059",2013,"KIRBYVILLE R-VI",303,67,,,60,7,,,,,,,1.17896722471115,,,,,
"2060",2013,"HOUSTON R-I",998,282,,,282,,,,,,,,1.05163529288043,,,,,
"2061",2013,"LICKING R-VIII",864,183,,,183,,,,,,,,1.0128633647321,,,,,
"2062",2013,"CABOOL R-IV",746,282,,,274,8,,,,,,,1.02186797465767,,,,,
"2063",2013,"RAYMONDVILLE R-VII",145,13,,,13,,,,,,,,1.0584250635055,,,,,
"2064",2013,"NEVADA R-V",2527,508,,,406,96,,,,,6,,1.05014769009347,,,,,1.66352445380947
"2065",2013,"BRONAUGH R-VII",202,8,,,8,,,,,,,,1.020199959192,,,,,
"2066",2013,"SHELDON R-VIII",164,43,,,36,7,,,,,,,1.0250102501025,,,,,
"2067",2013,"WRIGHT CITY R-II OF WARREN CO.",1472,482,22,,376,78,6,,,,,0.640156430953309,1.1337370169631,0.194806459782206,,,,
"2068",2013,"WARREN CO. R-III",3112,1267,81,,900,260,8,,18,,,2.4308191860657,1.02227393909997,0.141255656847633,,0.648711766550259,,
"2069",2013,"KINGSTON K-14",726,155,,,146,9,,,,,,,1.04155817102385,,,,,
"2070",2013,"POTOSI R-III",2336,657,,,552,86,,,6,,13,,1.02738115712104,,,0.395342861096286,,3.09170471841705
"2071",2013,"VALLEY R-VI",369,6,,,6,,,,,,,,1.01657009250788,,,,,
"2072",2013,"GREENVILLE R-II",757,195,,,195,,,,,,,,1.04843782763682,,,,,
"2073",2013,"CLEARWATER R-I",980,267,,,255,12,,,,,,,1.03809820409011,,,,,
"2074",2013,"NIANGUA R-V",233,241,6,,235,,,,,,,,1.02804821764874,,,,,
"2075",2013,"FORDLAND R-III",582,91,,,91,,,,,,,,1.00341159943809,,,,,
"2076",2013,"MARSHFIELD R-I",2968,702,,,586,109,7,,,,,,1.07905012537165,0.304939142859632,,,,
"2077",2013,"SEYMOUR R-II",781,81,,,58,23,,,,,,,1.04134124752681,,,,,
"2078",2013,"WORTH CO. R-III",328,46,,,46,,,,,,,,1.00918357049147,,,,,
"2079",2013,"NORWOOD R-I",425,176,,,176,,,,,,,,1.01430165331169,,,,,
"2080",2013,"HARTVILLE R-II",698,30,,,30,,,,,,,,1.03562551781276,,,,,
"2081",2013,"MOUNTAIN GROVE R-III",1439,420,6,,374,31,9,,,,,1.72117039586919,1.00331465433952,1.54162384378212,,,,
"2082",2013,"MANSFIELD R-IV",709,105,,,105,,,,,,,,1.03199174406605,,,,,
"2083",2013,"ST. LOUIS CITY",25200,12782,5217,6994,271,227,66,7,,,,1.16092818656628,0.331583310306715,0.16874219567345,0.0205110534066809,,,
"2084",2013,"CONSTRUCTION CAREERS CENTER",297,944,462,464,10,8,,,,,,1.06715861987579,0.314650109078705,,,,,
"2085",2013,"ST. LOUIS CHARTER SCHOOL",966,213,29,100,29,36,19,,,,,1.64798313691674,0.731458099829401,0.769645193565766,,,,
"2086",2013,"CONFLUENCE ACADEMIES",3075,457,199,258,,,,,,,,1.15207373271889,,,,,,
"2087",2013,"NORTH SIDE COMMUNITY SCHOOL",218,38,6,32,,,,,,,,1.01399310484689,,,,,,
"2088",2013,"GATEWAY SCIENCE ACAD/ST LOUIS",713,180,30,,77,53,,,20,,,2.16169476869866,0.937950937950938,,,1.01564086938858,,
"2089",2013,"GRAND CENTER ARTS ACADEMY",438,111,104,7,,,,,,,,1.66527893422148,,,,,,
"2090",2013,"PRECLARUS MASTERY ACADEMY",141,65,38,27,,,,,,,,1.03680663556247,,,,,,
"2091",2014,"KIRKSVILLE R-III",2436,450,,,332,118,,,,,,,1.10229276895944,,,,,
"2092",2014,"ADAIR CO. R-II",192,32,,,32,,,,,,,,1.06078285774902,,,,,
"2093",2014,"SAVANNAH R-III",2250,89,,,75,14,,,,,,,1.06837606837607,,,,,
"2094",2014,"COMMUNITY R-VI",250,14,,,14,,,,,,,,1.02880658436214,,,,,
"2095",2014,"VAN-FAR R-I",611,19,,,19,,,,,,,,1.13147770988912,,,,,
"2096",2014,"MEXICO 59",2276,441,62,,351,15,7,,6,,,2.12050632218699,1.02828890198131,0.254375254375254,,0.245585598860483,,
"2097",2014,"SOUTHWEST R-V",781,138,,,121,17,,,,,,,1.08318890814558,,,,,
"2098",2014,"EXETER R-VI",322,15,,,15,,,,,,,,1.10656191213898,,,,,
"2099",2014,"CASSVILLE R-IV",1820,390,,,344,34,12,,,,,,1.07692307692308,0.474833808167141,,,,
"2100",2014,"PURDY R-II",649,7,,,7,,,,,,,,1.46842878120411,,,,,
"2101",2014,"MONETT R-I",2252,659,,,440,8,211,,,,,,1.050073997402,1.03451403580595,,,,
"2102",2014,"LIBERAL R-II",468,22,,,15,7,,,,,,,1.0612331529237,,,,,
"2103",2014,"LAMAR R-I",1315,207,,,198,9,,,,,,,1.1153245594468,,,,,
"2104",2014,"ADRIAN R-III",697,138,6,,132,,,,,,,3.04043782304652,0.981853561004347,,,,,
"2105",2014,"RICH HILL R-IV",393,54,,,26,28,,,,,,,1.03145951521403,,,,,
"2106",2014,"BUTLER R-V",998,7,,,7,,,,,,,,1.06168383055526,,,,,
"2107",2014,"LINCOLN R-II",509,78,,,78,,,,,,,,1.04307916970898,,,,,
"2108",2014,"WARSAW R-IX",1298,528,6,,502,20,,,,,,1.23517786561265,1.04330557580874,,,,,
"2109",2014,"COLE CAMP R-I",714,115,,,115,,,,,,,,1.04231811548885,,,,,
"2110",2014,"WOODLAND R-IV",909,7,,,7,,,,,,,,1.00775975007558,,,,,
"2111",2014,"SOUTHERN BOONE CO. R-I",1519,290,6,,271,13,,,,,,1.56739811912226,1.03302778990252,,,,,
"2112",2014,"HALLSVILLE R-IV",1322,79,,,79,,,,,,,,1.08991825613079,,,,,
"2113",2014,"STURGEON R-V",457,88,,,88,,,,,,,,1.04580631667015,,,,,
"2114",2014,"CENTRALIA R-VI",1407,98,,,69,29,,,,,,,1.04449550866931,,,,,
"2115",2014,"HARRISBURG R-VIII",529,20,,,20,,,,,,,,1.05163529288043,,,,,
"2116",2014,"COLUMBIA 93",17204,5838,2444,952,1345,527,280,25,258,,7,2.918745929355,0.513874614594039,0.804725347238987,0.0791550546201539,0.750309284466678,,0.292448967655144
"2117",2014,"EAST BUCHANAN CO. C-1",740,69,,,69,,,,,,,,1.03498240529911,,,,,
"2118",2014,"BUCHANAN CO. R-IV",303,35,,,35,,,,,,,,1.04123281965848,,,,,
"2119",2014,"ST. JOSEPH",11493,2995,375,88,1795,581,81,,63,12,,1.76071736873529,1.01163249639478,0.378782564778833,,0.587571464545192,0.931785534029584,
"2120",2014,"NEELYVILLE R-IV",619,7,,,7,,,,,,,,1.0840108401084,,,,,
"2121",2014,"POPLAR BLUFF R-I",4977,1956,230,24,1292,368,42,,,,,1.21931315226053,1.00493872900677,1.03731365401144,,,,
"2122",2014,"TWIN RIVERS R-X",972,134,,,128,6,,,,,,,1.0082677959266,,,,,
"2123",2014,"HAMILTON R-II",651,73,,,58,15,,,,,,,1.03659168653467,,,,,
"2124",2014,"BRAYMER C-4",307,46,,,46,,,,,,,,1.06598443662723,,,,,
"2125",2014,"NORTH CALLAWAY CO. R-I",1100,136,,,109,27,,,,,,,1.07839965491211,,,,,
"2126",2014,"NEW BLOOMFIELD R-III",685,200,,,200,,,,,,,,1.04264414555312,,,,,
"2127",2014,"FULTON 58",2164,317,109,,200,8,,,,,,3.63092481986949,0.786657978130152,,,,,
"2128",2014,"SOUTH CALLAWAY CO. R-II",818,24,,,24,,,,,,,,1.01615689462453,,,,,
"2129",2014,"STOUTLAND R-II",473,26,,,26,,,,,,,,1.04646295521139,,,,,
"2130",2014,"CAMDENTON R-III",4105,786,,,676,96,14,,,,,,1.0702716521362,0.369537444701361,,,,
"2131",2014,"CLIMAX SPRINGS R-IV",235,45,,,45,,,,,,,,1.04449550866931,,,,,
"2132",2014,"MACKS CREEK R-V",341,38,,,38,,,,,,,,1.12536574386676,,,,,
"2133",2014,"JACKSON R-II",4758,546,6,,452,88,,,,,,0.457875457875458,1.0782937080364,,,,,
"2134",2014,"DELTA R-V",276,13,,,13,,,,,,,,1,,,,,
"2135",2014,"HALE R-I",148,6,,,6,,,,,,,,1,,,,,
"2136",2014,"BOSWORTH R-V",80,31,,,31,,,,,,,,1.0126582278481,,,,,
"2137",2014,"CARROLLTON R-VII",850,95,6,,89,,,,,,,1.34093194770365,1.00293555857313,,,,,
"2138",2014,"NORBORNE R-VIII",205,55,,,55,,,,,,,,1.0353038616834,,,,,
"2139",2014,"EAST CARTER CO. R-II",717,157,,,157,,,,,,,,1.01843364904776,,,,,
"2140",2014,"ARCHIE R-V",561,191,,,185,6,,,,,,,1.05252078728555,,,,,
"2141",2014,"RAYMORE-PECULIAR R-II",5999,1189,139,30,824,183,13,,,,,1.42563940771009,1.02162870137499,0.341673675357443,,,,
"2142",2014,"SHERWOOD CASS R-VIII",837,27,,,27,,,,,,,,1.04231811548885,,,,,
"2143",2014,"PLEASANT HILL R-III",2086,81,,,65,16,,,,,,,1.07469102632993,,,,,
"2144",2014,"HARRISONVILLE R-IX",2563,296,,,252,44,,,,,,,1.07596298687325,,,,,
"2145",2014,"BELTON 124",4749,960,117,13,566,221,43,,,,,1.42543859649123,1.08783395258316,0.364159891598916,,,,
"2146",2014,"STOCKTON R-I",1016,141,,,141,,,,,,,,1.04744946056353,,,,,
"2147",2014,"EL DORADO SPRINGS R-II",1196,362,,,362,,,,,,,,1.01957585644372,,,,,
"2148",2014,"BRUNSWICK R-II",250,6,,,6,,,,,,,,1.19047619047619,,,,,
"2149",2014,"KEYTESVILLE R-III",133,39,,,39,,,,,,,,1.03906899418121,,,,,
"2150",2014,"SALISBURY R-IV",436,18,,,18,,,,,,,,1.06337728626117,,,,,
"2151",2014,"Nixa Public Schools",5689,656,,,550,70,7,,20,,9,,1.0626511706988,0.297234866499083,,0.600153639331669,,1.78175483053532
"2152",2014,"SPARTA R-III",754,109,,,109,,,,,,,,1.0371292263016,,,,,
"2153",2014,"CLEVER R-V",1088,152,,,146,6,,,,,,,1.02637791234733,,,,,
"2154",2014,"OZARK R-VI",5361,390,,,316,74,,,,,,,1.10582771204246,,,,,
"2155",2014,"CLARK CO. R-I",993,47,,,22,25,,,,,,,1.01739749720216,,,,,
"2156",2014,"KEARNEY R-I",3558,486,,,426,52,8,,,,,,1.04553959248454,0.697495989398061,,,,
"2157",2014,"SMITHVILLE R-II",2490,91,,,70,21,,,,,,,1.0756157900398,,,,,
"2158",2014,"EXCELSIOR SPRINGS 40",2688,1329,7,,1010,232,22,9,39,,10,0.321165739874103,1.07122563737925,0.371161431603384,1.50489089541008,0.525902732266964,,1.34365258518757
"2159",2014,"LIBERTY 53",11558,464,43,,331,84,6,,,,,1.66677003225006,1.06985233459825,0.243981782693559,,,,
"2160",2014,"NORTH KANSAS CITY 74",19199,3652,686,253,1519,626,316,10,236,6,,2.10064858363937,0.923069931778031,0.680786230538347,0.0784591871000543,0.979123103986193,0.241608143805167,
"2161",2014,"CAMERON R-I",1756,236,,,224,12,,,,,,,1.07009095773141,,,,,
"2162",2014,"LATHROP R-II",899,6,,,6,,,,,,,,1.06269925611052,,,,,
"2163",2014,"CLINTON CO. R-III",689,70,6,,64,,,,,,,1.18063754427391,1.05869119301264,,,,,
"2164",2014,"COLE CO. R-I",597,130,,,130,,,,,,,,1.04004160166407,,,,,
"2165",2014,"BLAIR OAKS R-II",1155,29,,,29,,,,,,,,1.02124183006536,,,,,
"2166",2014,"COLE CO. R-V",629,75,,,62,13,,,,,,,1.02944204241301,,,,,
"2167",2014,"JEFFERSON CITY",8896,1109,413,57,494,53,6,,86,,,2.30705078898683,0.720369724822716,0.101316096088186,,1.29030515716967,,
"2168",2014,"BOONVILLE R-I",1535,225,54,,162,9,,,,,,3.44332855093257,0.911380261422233,,,,,
"2169",2014,"CRAWFORD CO. R-I",959,122,,,116,6,,,,,,,1.04580631667015,,,,,
"2170",2014,"CRAWFORD CO. R-II",1492,864,,,781,71,12,,,,,,1.0479395442201,0.31855249745158,,,,
